"","Kod","Nazwa","rok","WYPADKI_DROGOWE_CTAB_ofiary_smiertelne_na_100_wypadkow_osoba"
"25991",1414000,"Powiat nowodworski",2016,17.5
"25992",1415000,"Powiat ostrołęcki",2016,17.9
"25993",1416000,"Powiat ostrowski",2016,33
"25994",1417000,"Powiat otwocki",2016,9.7
"25995",1418000,"Powiat piaseczyński",2016,11.5
"25996",1419000,"Powiat płocki",2016,9.6
"25997",1420000,"Powiat płoński",2016,26.4
"25998",1421000,"Powiat pruszkowski",2016,7.5
"25999",1422000,"Powiat przasnyski",2016,15.4
"26000",1423000,"Powiat przysuski",2016,6.5
"26001",1424000,"Powiat pułtuski",2016,16.7
"26002",1425000,"Powiat radomski",2016,14.6
"26003",1426000,"Powiat siedlecki",2016,21.6
"26004",1427000,"Powiat sierpecki",2016,13.1
"26005",1428000,"Powiat sochaczewski",2016,21.7
"26006",1429000,"Powiat sokołowski",2016,15.2
"26007",1430000,"Powiat szydłowiecki",2016,32.4
"26008",1432000,"Powiat warszawski zachodni",2016,20.5
"26009",1433000,"Powiat węgrowski",2016,29.8
"26010",1434000,"Powiat wołomiński",2016,19.7
"26011",1435000,"Powiat wyszkowski",2016,11.2
"26012",1436000,"Powiat zwoleński",2016,12.5
"26013",1437000,"Powiat żuromiński",2016,10.7
"26014",1438000,"Powiat żyrardowski",2016,6.1
"26015",1461000,"Powiat m.Ostrołęka",2016,4.9
"26016",1462000,"Powiat m.Płock",2016,4.6
"26017",1463000,"Powiat m.Radom",2016,3.4
"26018",1464000,"Powiat m.Siedlce",2016,3.8
"26019",1465000,"Powiat m. st. Warszawa",2016,5.9
"26020",1601000,"Powiat brzeski",2016,16.7
"26021",1602000,"Powiat głubczycki",2016,11.8
"26022",1603000,"Powiat kędzierzyńsko-kozielski",2016,11.4
"26023",1604000,"Powiat kluczborski",2016,24.3
"26024",1605000,"Powiat krapkowicki",2016,14.6
"26025",1606000,"Powiat namysłowski",2016,33.3
"26026",1607000,"Powiat nyski",2016,8.1
"26027",1608000,"Powiat oleski",2016,29.4
"26028",1609000,"Powiat opolski",2016,9.8
"26029",1610000,"Powiat prudnicki",2016,45
"26030",1611000,"Powiat strzelecki",2016,11.1
"26031",1661000,"Powiat m.Opole",2016,5.7
"26032",1801000,"Powiat bieszczadzki",2016,0
"26033",1802000,"Powiat brzozowski",2016,20
"26034",1803000,"Powiat dębicki",2016,7.1
"26035",1804000,"Powiat jarosławski",2016,32.4
"26036",1805000,"Powiat jasielski",2016,4.6
"26037",1806000,"Powiat kolbuszowski",2016,25.9
"26038",1807000,"Powiat krośnieński",2016,16
"26039",1808000,"Powiat leżajski",2016,26.7
"26040",1809000,"Powiat lubaczowski",2016,16.7
"26041",1810000,"Powiat łańcucki",2016,11.9
"26042",1811000,"Powiat mielecki",2016,8.5
"26043",1812000,"Powiat niżański",2016,12.6
"26044",1813000,"Powiat przemyski",2016,16.7
"26045",1814000,"Powiat przeworski",2016,3.9
"26046",1815000,"Powiat ropczycko-sędziszowski",2016,8.3
"26047",1816000,"Powiat rzeszowski",2016,7.5
"26048",1817000,"Powiat sanocki",2016,3.1
"26049",1818000,"Powiat stalowowolski",2016,9
"26050",1819000,"Powiat strzyżowski",2016,21.9
"26051",1820000,"Powiat tarnobrzeski",2016,10.4
"26052",1821000,"Powiat leski",2016,40
"26053",1861000,"Powiat m.Krosno",2016,4.5
"26054",1862000,"Powiat m.Przemyśl",2016,5.6
"26055",1863000,"Powiat m.Rzeszów",2016,2.5
"26056",1864000,"Powiat m.Tarnobrzeg",2016,3.1
"26057",2001000,"Powiat augustowski",2016,40.5
"26058",2002000,"Powiat białostocki",2016,15.5
"26059",2003000,"Powiat bielski",2016,36.7
"26060",2004000,"Powiat grajewski",2016,18.2
"26061",2005000,"Powiat hajnowski",2016,12
"26062",2006000,"Powiat kolneński",2016,13.6
"26063",2007000,"Powiat łomżyński",2016,20.9
"26064",2008000,"Powiat moniecki",2016,18.2
"26065",2009000,"Powiat sejneński",2016,11.1
"26066",2010000,"Powiat siemiatycki",2016,13.3
"26067",2011000,"Powiat sokólski",2016,30.8
"26068",2012000,"Powiat suwalski",2016,18.8
"26069",2013000,"Powiat wysokomazowiecki",2016,28
"26070",2014000,"Powiat zambrowski",2016,25
"26071",2061000,"Powiat m.Białystok",2016,3.2
"26072",2062000,"Powiat m.Łomża",2016,21.2
"26073",2063000,"Powiat m.Suwałki",2016,16
"26074",2201000,"Powiat bytowski",2016,7.6
"26075",2202000,"Powiat chojnicki",2016,5.7
"26076",2203000,"Powiat człuchowski",2016,9.5
"26077",2204000,"Powiat gdański",2016,2.9
"26078",2205000,"Powiat kartuski",2016,2.9
"26079",2206000,"Powiat kościerski",2016,5.1
"26080",2207000,"Powiat kwidzyński",2016,4.4
"26081",2208000,"Powiat lęborski",2016,12
"26082",2209000,"Powiat malborski",2016,8.4
"26083",2210000,"Powiat nowodworski",2016,6.6
"26084",2211000,"Powiat pucki",2016,6.5
"26085",2212000,"Powiat słupski",2016,8.7
"26086",2213000,"Powiat starogardzki",2016,6.5
"26087",2214000,"Powiat tczewski",2016,2.4
"26088",2215000,"Powiat wejherowski",2016,8.5
"26089",2216000,"Powiat sztumski",2016,9.4
"26090",2261000,"Powiat m.Gdańsk",2016,2.4
"26091",2262000,"Powiat m.Gdynia",2016,9.5
"26092",2263000,"Powiat m.Słupsk",2016,4.4
"26093",2264000,"Powiat m.Sopot",2016,7.3
"26094",2401000,"Powiat będziński",2016,25.3
"26095",2402000,"Powiat bielski",2016,10.5
"26096",2403000,"Powiat cieszyński",2016,5.6
"26097",2404000,"Powiat częstochowski",2016,5.3
"26098",2405000,"Powiat gliwicki",2016,9.9
"26099",2406000,"Powiat kłobucki",2016,18.9
"26100",2407000,"Powiat lubliniecki",2016,33.3
"26101",2408000,"Powiat mikołowski",2016,19.4
"26102",2409000,"Powiat myszkowski",2016,14.1
"26103",2410000,"Powiat pszczyński",2016,15.2
"26104",2411000,"Powiat raciborski",2016,16
"26105",2412000,"Powiat rybnicki",2016,6.8
"26106",2413000,"Powiat tarnogórski",2016,2.6
"26107",2414000,"Powiat bieruńsko-lędziński",2016,8.3
"26108",2415000,"Powiat wodzisławski",2016,5.2
"26109",2416000,"Powiat zawierciański",2016,12.8
"26110",2417000,"Powiat żywiecki",2016,2.7
"26111",2461000,"Powiat m.Bielsko-Biała",2016,5.4
"26112",2462000,"Powiat m.Bytom",2016,3.3
"26113",2463000,"Powiat m.Chorzów",2016,6.9
"26114",2464000,"Powiat m.Częstochowa",2016,3.3
"26115",2465000,"Powiat m.Dąbrowa Górnicza",2016,7.4
"26116",2466000,"Powiat m.Gliwice",2016,9.4
"26117",2467000,"Powiat m.Jastrzębie-Zdrój",2016,1.2
"26118",2468000,"Powiat m.Jaworzno",2016,11.1
"26119",2469000,"Powiat m.Katowice",2016,5.9
"26120",2470000,"Powiat m.Mysłowice",2016,10.3
"26121",2471000,"Powiat m.Piekary Śląskie",2016,5.7
"26122",2472000,"Powiat m.Ruda Śląska",2016,2.8
"26123",2473000,"Powiat m.Rybnik",2016,10.9
"26124",2474000,"Powiat m.Siemianowice Śląskie",2016,0
"26125",2475000,"Powiat m.Sosnowiec",2016,4
"26126",2476000,"Powiat m.Świętochłowice",2016,12.5
"26127",2477000,"Powiat m.Tychy",2016,2.4
"26128",2478000,"Powiat m.Zabrze",2016,2.7
"26129",2479000,"Powiat m.Żory",2016,3.8
"26130",2601000,"Powiat buski",2016,24.1
"26131",2602000,"Powiat jędrzejowski",2016,6.6
"26132",2603000,"Powiat kazimierski",2016,7.7
"26133",2604000,"Powiat kielecki",2016,5.7
"26134",2605000,"Powiat konecki",2016,17.9
"26135",2606000,"Powiat opatowski",2016,30.8
"26136",2607000,"Powiat ostrowiecki",2016,8.6
"26137",2608000,"Powiat pińczowski",2016,2.9
"26138",2609000,"Powiat sandomierski",2016,13.6
"26139",2610000,"Powiat skarżyski",2016,5.5
"26140",2611000,"Powiat starachowicki",2016,8.9
"26141",2612000,"Powiat staszowski",2016,11.3
"26142",2613000,"Powiat włoszczowski",2016,11.1
"26143",2661000,"Powiat m.Kielce",2016,2.1
"26144",2801000,"Powiat bartoszycki",2016,24.4
"26145",2802000,"Powiat braniewski",2016,9.3
"26146",2803000,"Powiat działdowski",2016,3.7
"26147",2804000,"Powiat elbląski",2016,19.5
"26148",2805000,"Powiat ełcki",2016,6.3
"26149",2806000,"Powiat giżycki",2016,17.1
"26150",2807000,"Powiat iławski",2016,14.7
"26151",2808000,"Powiat kętrzyński",2016,9.1
"26152",2809000,"Powiat lidzbarski",2016,18.4
"26153",2810000,"Powiat mrągowski",2016,8.3
"26154",2811000,"Powiat nidzicki",2016,8.7
"26155",2812000,"Powiat nowomiejski",2016,9.5
"26156",2813000,"Powiat olecki",2016,18.9
"26157",2814000,"Powiat olsztyński",2016,10.2
"26158",2815000,"Powiat ostródzki",2016,15.1
"26159",2816000,"Powiat piski",2016,16.3
"26160",2817000,"Powiat szczycieński",2016,11
"26161",2818000,"Powiat gołdapski",2016,5
"26162",2819000,"Powiat węgorzewski",2016,3.8
"26163",2861000,"Powiat m.Elbląg",2016,1
"26164",2862000,"Powiat m.Olsztyn",2016,2.7
"26165",3001000,"Powiat chodzieski",2016,0
"26166",3002000,"Powiat czarnkowsko-trzcianecki",2016,26.7
"26167",3003000,"Powiat gnieźnieński",2016,14.5
"26168",3004000,"Powiat gostyński",2016,10.6
"26169",3005000,"Powiat grodziski",2016,19
"26170",3006000,"Powiat jarociński",2016,13.3
"26171",3007000,"Powiat kaliski",2016,22.2
"26172",3008000,"Powiat kępiński",2016,19
"26173",3009000,"Powiat kolski",2016,20.4
"26174",3010000,"Powiat koniński",2016,17.9
"26175",3011000,"Powiat kościański",2016,4.7
"26176",3012000,"Powiat krotoszyński",2016,9.4
"26177",3013000,"Powiat leszczyński",2016,5
"26178",3014000,"Powiat międzychodzki",2016,33.3
"26179",3015000,"Powiat nowotomyski",2016,11.5
"26180",3016000,"Powiat obornicki",2016,50
"26181",3017000,"Powiat ostrowski",2016,12
"26182",3018000,"Powiat ostrzeszowski",2016,8.5
"26183",3019000,"Powiat pilski",2016,22.6
"26184",3020000,"Powiat pleszewski",2016,5.4
"26185",3021000,"Powiat poznański",2016,7.4
"26186",3022000,"Powiat rawicki",2016,8.8
"26187",3023000,"Powiat słupecki",2016,9.8
"26188",3024000,"Powiat szamotulski",2016,23.3
"26189",3025000,"Powiat średzki",2016,25
"26190",3026000,"Powiat śremski",2016,15.6
"26191",3027000,"Powiat turecki",2016,37.1
"26192",3028000,"Powiat wągrowiecki",2016,16.7
"26193",3029000,"Powiat wolsztyński",2016,11.1
"26194",3030000,"Powiat wrzesiński",2016,16.7
"26195",3031000,"Powiat złotowski",2016,7
"26196",3061000,"Powiat m.Kalisz",2016,4
"26197",3062000,"Powiat m.Konin",2016,3.4
"26198",3063000,"Powiat m.Leszno",2016,5.4
"26199",3064000,"Powiat m.Poznań",2016,2.8
"26200",3201000,"Powiat białogardzki",2016,33.3
"26201",3202000,"Powiat choszczeński",2016,28.6
"26202",3203000,"Powiat drawski",2016,23.1
"26203",3204000,"Powiat goleniowski",2016,19.4
"26204",3205000,"Powiat gryficki",2016,31
"26205",3206000,"Powiat gryfiński",2016,12.2
"26206",3207000,"Powiat kamieński",2016,27.5
"26207",3208000,"Powiat kołobrzeski",2016,7.4
"26208",3209000,"Powiat koszaliński",2016,14.3
"26209",3210000,"Powiat myśliborski",2016,5.1
"26210",3211000,"Powiat policki",2016,12.5
"26211",3212000,"Powiat pyrzycki",2016,31.6
"26212",3213000,"Powiat sławieński",2016,20.5
"26213",3214000,"Powiat stargardzki",2016,19.1
"26214",3215000,"Powiat szczecinecki",2016,3.4
"26215",3216000,"Powiat świdwiński",2016,28.1
"26216",3217000,"Powiat wałecki",2016,19.6
"26217",3218000,"Powiat łobeski",2016,13.6
"26218",3261000,"Powiat m.Koszalin",2016,3
"26219",3262000,"Powiat m.Szczecin",2016,2.2
"26220",3263000,"Powiat m.Świnoujście",2016,0
"26221",201000,"Powiat bolesławiecki",2017,21.2
"26222",202000,"Powiat dzierżoniowski",2017,26.3
"26223",203000,"Powiat głogowski",2017,10.6
"26224",204000,"Powiat górowski",2017,11.6
"26225",205000,"Powiat jaworski",2017,18.2
"26226",206000,"Powiat jeleniogórski",2017,20.8
"26227",207000,"Powiat kamiennogórski",2017,9.1
"26228",208000,"Powiat kłodzki",2017,11.3
"26229",209000,"Powiat legnicki",2017,11.8
"26230",210000,"Powiat lubański",2017,30.4
"26231",211000,"Powiat lubiński",2017,10.2
"26232",212000,"Powiat lwówecki",2017,23.5
"26233",213000,"Powiat milicki",2017,6.7
"26234",214000,"Powiat oleśnicki",2017,14.6
"26235",215000,"Powiat oławski",2017,6.8
"26236",216000,"Powiat polkowicki",2017,2.1
"26237",217000,"Powiat strzeliński",2017,10.8
"26238",218000,"Powiat średzki",2017,22.4
"26239",219000,"Powiat świdnicki",2017,17.5
"26240",220000,"Powiat trzebnicki",2017,18.8
"26241",221000,"Powiat wałbrzyski",2017,1.3
"26242",222000,"Powiat wołowski",2017,11.8
"26243",223000,"Powiat wrocławski",2017,4.9
"26244",224000,"Powiat ząbkowicki",2017,7.7
"26245",225000,"Powiat zgorzelecki",2017,29.2
"26246",226000,"Powiat złotoryjski",2017,29.4
"26247",261000,"Powiat m.Jelenia Góra",2017,8
"26248",262000,"Powiat m.Legnica",2017,4.5
"26249",264000,"Powiat m.Wrocław",2017,4.6
"26250",265000,"Powiat m.Wałbrzych od 2013",2017,4
"26251",401000,"Powiat aleksandrowski",2017,0
"26252",402000,"Powiat brodnicki",2017,27.8
"26253",403000,"Powiat bydgoski",2017,25.9
"26254",404000,"Powiat chełmiński",2017,14.3
"26255",405000,"Powiat golubsko-dobrzyński",2017,19.2
"26256",406000,"Powiat grudziądzki",2017,10.3
"26257",407000,"Powiat inowrocławski",2017,14.5
"26258",408000,"Powiat lipnowski",2017,19.1
"26259",409000,"Powiat mogileński",2017,5
"26260",410000,"Powiat nakielski",2017,13.2
"26261",411000,"Powiat radziejowski",2017,50
"26262",412000,"Powiat rypiński",2017,7.7
"26263",413000,"Powiat sępoleński",2017,21.1
"26264",414000,"Powiat świecki",2017,23.9
"26265",415000,"Powiat toruński",2017,30.6
"26266",416000,"Powiat tucholski",2017,13.3
"26267",417000,"Powiat wąbrzeski",2017,18.2
"26268",418000,"Powiat włocławski",2017,15.6
"26269",419000,"Powiat żniński",2017,9.1
"26270",461000,"Powiat m.Bydgoszcz",2017,11.9
"26271",462000,"Powiat m.Grudziądz",2017,8.8
"26272",463000,"Powiat m.Toruń",2017,9.4
"26273",464000,"Powiat m.Włocławek",2017,3.4
"26274",601000,"Powiat bialski",2017,18.5
"26275",602000,"Powiat biłgorajski",2017,10.3
"26276",603000,"Powiat chełmski",2017,29.3
"26277",604000,"Powiat hrubieszowski",2017,15.8
"26278",605000,"Powiat janowski",2017,18.4
"26279",606000,"Powiat krasnostawski",2017,19.5
"26280",607000,"Powiat kraśnicki",2017,18.2
"26281",608000,"Powiat lubartowski",2017,11.9
"26282",609000,"Powiat lubelski",2017,10.8
"26283",610000,"Powiat łęczyński",2017,20.7
"26284",611000,"Powiat łukowski",2017,17.5
"26285",612000,"Powiat opolski",2017,15.2
"26286",613000,"Powiat parczewski",2017,33.3
"26287",614000,"Powiat puławski",2017,9.9
"26288",615000,"Powiat radzyński",2017,13.3
"26289",616000,"Powiat rycki",2017,14.6
"26290",617000,"Powiat świdnicki",2017,19
"26291",618000,"Powiat tomaszowski",2017,12.2
"26292",619000,"Powiat włodawski",2017,8.7
"26293",620000,"Powiat zamojski",2017,12.3
"26294",661000,"Powiat m.Biała Podlaska",2017,0
"26295",662000,"Powiat m.Chełm",2017,12
"26296",663000,"Powiat m.Lublin",2017,2.8
"26297",664000,"Powiat m.Zamość",2017,4.2
"26298",801000,"Powiat gorzowski",2017,22.7
"26299",802000,"Powiat krośnieński",2017,27.6
"26300",803000,"Powiat międzyrzecki",2017,15.3
"26301",804000,"Powiat nowosolski",2017,9.4
"26302",805000,"Powiat słubicki",2017,20
"26303",806000,"Powiat strzelecko-drezdenecki",2017,4.8
"26304",807000,"Powiat sulęciński",2017,6.7
"26305",808000,"Powiat świebodziński",2017,16.9
"26306",809000,"Powiat zielonogórski",2017,10.4
"26307",810000,"Powiat żagański",2017,13.5
"26308",811000,"Powiat żarski",2017,14.8
"26309",812000,"Powiat wschowski",2017,6.3
"26310",861000,"Powiat m.Gorzów Wielkopolski",2017,5.4
"26311",862000,"Powiat m.Zielona Góra",2017,5.3
"26312",1001000,"Powiat bełchatowski",2017,6.3
"26313",1002000,"Powiat kutnowski",2017,7.7
"26314",1003000,"Powiat łaski",2017,12.9
"26315",1004000,"Powiat łęczycki",2017,9.6
"26316",1005000,"Powiat łowicki",2017,10.4
"26317",1006000,"Powiat łódzki wschodni",2017,11.1
"26318",1007000,"Powiat opoczyński",2017,14.9
"26319",1008000,"Powiat pabianicki",2017,3.6
"26320",1009000,"Powiat pajęczański",2017,11.8
"26321",1010000,"Powiat piotrkowski",2017,9.3
"26322",1011000,"Powiat poddębicki",2017,24.6
"26323",1012000,"Powiat radomszczański",2017,3.9
"26324",1013000,"Powiat rawski",2017,5.6
"26325",1014000,"Powiat sieradzki",2017,20.6
"26326",1015000,"Powiat skierniewicki",2017,14.6
"26327",1016000,"Powiat tomaszowski",2017,7.4
"26328",1017000,"Powiat wieluński",2017,8.6
"26329",1018000,"Powiat wieruszowski",2017,30.3
"26330",1019000,"Powiat zduńskowolski",2017,7.3
"26331",1020000,"Powiat zgierski",2017,9.2
"26332",1021000,"Powiat brzeziński",2017,12.2
"26333",1061000,"Powiat m.Łódź",2017,1.4
"26334",1062000,"Powiat m.Piotrków Trybunalski",2017,2.5
"26335",1063000,"Powiat m.Skierniewice",2017,4.5
"26336",1201000,"Powiat bocheński",2017,5.7
"26337",1202000,"Powiat brzeski",2017,14.2
"26338",1203000,"Powiat chrzanowski",2017,4.9
"26339",1204000,"Powiat dąbrowski",2017,11.9
"26340",1205000,"Powiat gorlicki",2017,8.1
"26341",1206000,"Powiat krakowski",2017,6.4
"26342",1207000,"Powiat limanowski",2017,14
"26343",1208000,"Powiat miechowski",2017,15.2
"26344",1209000,"Powiat myślenicki",2017,6.9
"26345",1210000,"Powiat nowosądecki",2017,5.3
"26346",1211000,"Powiat nowotarski",2017,7.7
"26347",1212000,"Powiat olkuski",2017,7.8
"26348",1213000,"Powiat oświęcimski",2017,10.7
"26349",1214000,"Powiat proszowicki",2017,1.5
"26350",1215000,"Powiat suski",2017,5.9
"26351",1216000,"Powiat tarnowski",2017,10.1
"26352",1217000,"Powiat tatrzański",2017,2.8
"26353",1218000,"Powiat wadowicki",2017,8.6
"26354",1219000,"Powiat wielicki",2017,5
"26355",1261000,"Powiat m.Kraków",2017,1.7
"26356",1262000,"Powiat m.Nowy Sącz",2017,1.5
"26357",1263000,"Powiat m.Tarnów",2017,3.2
"26358",1401000,"Powiat białobrzeski",2017,3.2
"26359",1402000,"Powiat ciechanowski",2017,20.5
"26360",1403000,"Powiat garwoliński",2017,10.2
"26361",1404000,"Powiat gostyniński",2017,20.7
"26362",1405000,"Powiat grodziski",2017,9.1
"26363",1406000,"Powiat grójecki",2017,10.9
"26364",1407000,"Powiat kozienicki",2017,9.2
"26365",1408000,"Powiat legionowski",2017,17.8
"26366",1409000,"Powiat lipski",2017,27.5
"26367",1410000,"Powiat łosicki",2017,20
"26368",1411000,"Powiat makowski",2017,15.1
"26369",1412000,"Powiat miński",2017,16.9
"26370",1413000,"Powiat mławski",2017,30.2
"26371",1414000,"Powiat nowodworski",2017,22
"26372",1415000,"Powiat ostrołęcki",2017,17.4
"26373",1416000,"Powiat ostrowski",2017,19
"26374",1417000,"Powiat otwocki",2017,27.8
"26375",1418000,"Powiat piaseczyński",2017,17.4
"26376",1419000,"Powiat płocki",2017,12.9
"26377",1420000,"Powiat płoński",2017,22.2
"26378",1421000,"Powiat pruszkowski",2017,13
"26379",1422000,"Powiat przasnyski",2017,13.7
"26380",1423000,"Powiat przysuski",2017,13
"26381",1424000,"Powiat pułtuski",2017,20.4
"26382",1425000,"Powiat radomski",2017,12.9
"26383",1426000,"Powiat siedlecki",2017,19.7
"26384",1427000,"Powiat sierpecki",2017,9
"26385",1428000,"Powiat sochaczewski",2017,8.6
"26386",1429000,"Powiat sokołowski",2017,16.2
"26387",1430000,"Powiat szydłowiecki",2017,10.5
"26388",1432000,"Powiat warszawski zachodni",2017,26.7
"26389",1433000,"Powiat węgrowski",2017,12.2
"26390",1434000,"Powiat wołomiński",2017,21.8
"26391",1435000,"Powiat wyszkowski",2017,22.8
"26392",1436000,"Powiat zwoleński",2017,10
"26393",1437000,"Powiat żuromiński",2017,7.7
"26394",1438000,"Powiat żyrardowski",2017,9.2
"26395",1461000,"Powiat m.Ostrołęka",2017,0
"26396",1462000,"Powiat m.Płock",2017,2.9
"26397",1463000,"Powiat m.Radom",2017,4.9
"26398",1464000,"Powiat m.Siedlce",2017,0
"26399",1465000,"Powiat m. st. Warszawa",2017,4.5
"26400",1601000,"Powiat brzeski",2017,7
"26401",1602000,"Powiat głubczycki",2017,24
"26402",1603000,"Powiat kędzierzyńsko-kozielski",2017,15.2
"26403",1604000,"Powiat kluczborski",2017,15
"26404",1605000,"Powiat krapkowicki",2017,19.4
"26405",1606000,"Powiat namysłowski",2017,10.5
"26406",1607000,"Powiat nyski",2017,15.1
"26407",1608000,"Powiat oleski",2017,11.6
"26408",1609000,"Powiat opolski",2017,8.7
"26409",1610000,"Powiat prudnicki",2017,20
"26410",1611000,"Powiat strzelecki",2017,12.9
"26411",1661000,"Powiat m.Opole",2017,4.1
"26412",1801000,"Powiat bieszczadzki",2017,9.1
"26413",1802000,"Powiat brzozowski",2017,27.3
"26414",1803000,"Powiat dębicki",2017,12.5
"26415",1804000,"Powiat jarosławski",2017,15.4
"26416",1805000,"Powiat jasielski",2017,3.3
"26417",1806000,"Powiat kolbuszowski",2017,20
"26418",1807000,"Powiat krośnieński",2017,42.3
"26419",1808000,"Powiat leżajski",2017,30.8
"26420",1809000,"Powiat lubaczowski",2017,16.7
"26421",1810000,"Powiat łańcucki",2017,16.3
"26422",1811000,"Powiat mielecki",2017,11.9
"26423",1812000,"Powiat niżański",2017,11.8
"26424",1813000,"Powiat przemyski",2017,13.6
"26425",1814000,"Powiat przeworski",2017,5.9
"26426",1815000,"Powiat ropczycko-sędziszowski",2017,4.7
"26427",1816000,"Powiat rzeszowski",2017,2.7
"26428",1817000,"Powiat sanocki",2017,7.9
"26429",1818000,"Powiat stalowowolski",2017,8.4
"26430",1819000,"Powiat strzyżowski",2017,8.3
"26431",1820000,"Powiat tarnobrzeski",2017,16.3
"26432",1821000,"Powiat leski",2017,6.7
"26433",1861000,"Powiat m.Krosno",2017,10
"26434",1862000,"Powiat m.Przemyśl",2017,5
"26435",1863000,"Powiat m.Rzeszów",2017,0.9
"26436",1864000,"Powiat m.Tarnobrzeg",2017,6.8
"26437",2001000,"Powiat augustowski",2017,17.2
"26438",2002000,"Powiat białostocki",2017,16.8
